Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,445345256459.105,453996479250.212,..,..
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.75519645192004,-6.02597852573442,-6.78421566790148,..
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6948.70492458362,6440.06539243446,5922.52758728661,..
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,5520.31047120905,5550.06095701484,..,..
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,48.7806379098043,65.0508409919589,56.1730621052694,..
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,195473049873.096,224228010473.773,234094042938.917,..
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.49464293918186,-0.563615471655993,4.40090984469357,..
Iraq,IRQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5635.65916551479,5475.46596375893,5589.02158223942,..
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,5205.28825476591,5834.16621065352,5955.10901036816,..
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,73.5944695568976,79.9252944024375,77.3477768565499,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,335663113507.851,382674360648.245,388698711348.156,..
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.14529626312184,8.16987071841437,5.54976718213716,..
Ireland,IRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,71755.9673896497,76662.6745898471,79703.4116080567,..
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,69822.3470849141,78621.2279310086,78660.9564629603,..
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,219.998349077447,211.511074393765,239.215091683884,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,6979581724.58172,7491969312.87525,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.83773969589424,2.21340559862568,..,..
Isle of Man,IMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,92998.0465066539,94514.9186904784,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,83489.8170360741,89108.4281417659,..,..
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,353253406982.751,370587977125.732,394652210295.849,..
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.53670317097017,3.45370255788211,3.47168823051378,..
Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,34243.0125767185,34749.6781898301,35278.9210208615,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,40541.8620938968,41719.7254385703,43592.0835823234,..
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,56.3910432359888,58.9370438190475,56.7662163851202,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961796197354.36,2091544955092.31,2003576145498.04,..
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.66785904106857,0.944089468582305,0.342718996631092,..
Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,35086.4783019615,35485.1062802569,35680.1597080093,..
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,32406.7203150134,34615.7568910987,33228.2366803707,..
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,58.6041759472917,60.3483805856494,59.9562954987493,..
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,14806340821.0871,15713908816.1463,16458071067.8176,..
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.0033653175016,1.94087814684517,0.699999999999989,..
Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4785.65354700462,4855.26207081811,4866.98734957066,..
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5069.18383810726,5354.2368587703,5582.26377755211,..
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,83.5477751986345,89.0263817389479,89.0263817377729,..
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4866864409657.68,4954806619995.19,5081769542379.77,..
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.16829073737318,0.323207337906922,0.654151650202522,..
Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,48510.6094087782,48766.1336629216,49187.8330895642,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,38386.5111457057,39159.4235633952,40246.8801284164,..
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,34.5734381588921,36.8165073643981,..,..
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,41408960786.8028,42932112676.0563,44502895861.6837,..
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.08711461899614,1.93409167155136,1.9554663940488,..
Jordan,JOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3305.66816553352,3309.75215882997,3325.80780970269,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4234.40313273963,4312.18011672108,4405.48841230824,..
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,90.1635151872403,88.5315171676213,86.3425375662982,..
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,166805800595.704,179339994859.384,181665908556.499,..
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.10000000033854,4.09999999987123,4.5,..
Kazakhstan,KAZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10867.7387377836,11165.5446635217,11518.3582312232,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9247.58133129626,9812.60140498928,9812.39037613835,..
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,56.8253936367159,63.5279594235197,63.8975682876009,..
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,78965004656.1823,87778582964.1388,95503088538.092,..
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.80569652479387,6.31845070162866,5.36574896547464,..
Kenya,KEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1156.42529688802,1201.46635823697,1237.49749909667,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1572.33549593781,1707.98680529003,1816.5469164389,..
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,37.3948372404257,36.1493883302782,33.4014430678127,..
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,187276210.91355,196737895.995218,194647201.946472,..
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.891508170372333,2.31315781089032,2.24736596252662,..
Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1763.23000218251,1777.71450422182,1790.47992986302,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1640.50010436018,1698.25628626739,1655.07883905984,..
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,119.614663731083,98.3924136202405,..,..
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1623901496835.79,1724845615629.26,1646739219509.89,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.15963574012777,2.90740377377135,2.03934822710794,..
"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,27492.576254672,28157.7344466982,28675.0344073464,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,31616.8434004683,33422.9442100836,31846.2182324258,..
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,77.1209178066416,78.9888655134363,76.9964293082181,..
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,7245707184.81699,7942961738.30893,7926133713.61397,..
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.22562951134094,3.81562022636321,4.17165925633525,..
Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4133.71698760439,4276.9200963345,4462.38324961209,..
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,4045.61420880757,4419.91432698449,4417.5240622333,..
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,79.1827125461888,82.0074039933989,85.4693578128743,..
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,120707220573.689,140645364238.411,134628542746.97,..
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.71210620851997,1.24627381406719,0.427320685188562,..
Kuwait,KWT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,33359.427780449,33112.1907319075,32702.2010302896,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,29759.4364865575,33994.3819171507,32000.4484691578,..
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,97.8407833818167,100.487582077886,..,..
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,7702934800.12836,8271108638.39931,8454619607.81795,..
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.73993725374304,3.75791011727753,4.50713892307806,..
Kyrgyz Republic,KGZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1072.49369441286,1090.86775396793,1116.35789141128,..
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1242.76964282023,1308.14016549619,1309.39299165512,..
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,100.617445813258,98.8755599017608,103.084998637386,..
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,16853087485.4118,17953786416.1431,18173839147.4011,..
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.8925308726989,6.24796000755872,4.65188711866189,..
Lao PDR,LAO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1706.79323265232,1785.57679801882,1840.50435279444,..
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2423.8462031921,2542.4865281792,2534.89827991125,..
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,30458763245.5118,34416012859.1866,34102913582.4235,..
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.2507202900895,4.02431104454983,2.05408150762321,..
Latvia,LVA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,15512.7252672195,16263.22626834,16722.1049572786,..
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,15682.2214493267,17858.2799784486,17828.8946571856,..
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,123.899835566485,123.62322994575,121.094501082498,..
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,53140638269.1211,54961275741.5589,51991634491.6345,..
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.850699558838187,-1.92640477078561,-6.69999999999995,..
Lebanon,LBN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6370.88908198325,6214.35804955447,5792.25533023923,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,7801.17865807555,8024.80327081387,7583.69472170648,..
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,68.309918024882,68.1548308047974,96.0410275388329,..
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2405289384.40985,2575892261.54044,2376328637.26318,..
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.32168525336579,-0.452672992848008,-0.805720588882366,..
Lesotho,LSO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1391.93652814412,1374.64586513142,1352.5756179982,..
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,1150.07917350089,1221.88376322756,1118.13128380194,..
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,135.742484286972,143.049571979614,139.366101723481,..
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,3285455000,3264000000,3070518100,..
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.46862609505123,1.22255131299607,-2.27824512534819,..
Liberia,LBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,548.010538342081,541.271324140142,516.25599091284,..
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,698.70176435511,677.322178545363,621.892953622715,..
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,122.989881158013,120.343137254902,127.452275887903,..
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,37883243650.452,52607888717.9487,52091152228.3425,..
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,26.6809026327981,15.1327998906632,2.53595347758677,..
Libya,LBY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7085.81214934763,8038.57541150542,8122.17048902136,..
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,5756.69844996569,7877.12225061884,7685.94926653003,..
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,89.7314507033064,92.7726154291814,117.473047408956,..
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,6552858738.70214,6876981286.43011,..,..
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
Liechtenstein,LIE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,173356.051288416,181402.83002981,..,..
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,47758736931.7801,53722883091.3513,54627411860.4705,..
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.28259695120761,3.9368459012309,4.33886103349596,..
Lithuania,LTU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16908.1265005971,17742.2632333198,18609.7159346199,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,16885.4073948373,19176.1765182085,19601.8908343885,..
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,144.873355393449,148.639351605477,149.693087967651,..
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,64181944722.7283,70919958015.5247,71104919108.1411,..
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80118095539584,3.11083626560442,2.29697881609749,..
Luxembourg,LUX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,109452.960045415,110701.877200861,111062.340609832,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,107627.151006695,116654.26106674,114704.594170863,..
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,400.079471313964,387.103339675389,381.516616449664,..
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,50751059058.0613,55084050789.7182,53859116535.5306,..
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.88758406914916,5.44254261921597,-4.71085944721383,..
"Macao SAR, China",MAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,56423.2850551249,58641.6276638714,55110.5139504132,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,81516.6749248075,87208.535912643,84096.3963112065,..
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,113.274805562102,116.001448278033,116.93951733499,..
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,13176313233.1978,13853433947.6241,14114631280.6774,..
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.93331617112422,4.56478275948496,4.85100000002106,..
Madagascar,MDG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,481.383147878006,490.097332875823,500.401970795678,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,515.29272487784,527.501326141803,523.359064460847,..
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,65.3434032953133,62.5018012233029,59.8817117544283,..
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,6303292264.18905,6917301908.62757,7666704427.00915,..
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.00003051653042,3.1700032203733,4.36923899075217,..
Malawi,MWI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,512.645612270701,515.106449633898,523.603451590109,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,356.717573153369,381.258987601084,411.552340423602,..
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,65.3298707550812,68.9861649721217,66.6045095827059,..
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,319112136545.438,358715057123.739,364681367531.684,..
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.81272240983328,4.769927023631,4.30281598221003,..
Malaysia,MYS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11736.8485306827,12131.4931629214,12486.6788007841,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,10259.1817806895,11377.4550023015,11414.2069765208,..
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,133.155173371956,130.430419361579,123.000183693894,..
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,4754352301.4104,5299773145.08744,5642179170.45898,..
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.21047978783251,8.12881366096461,6.98667554039628,..
Maldives,MDV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7837.38662570682,8157.41335146456,8476.56400867767,..
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,9577.62519371477,10276.9328152389,10626.513402239,..
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,151.55719813982,153.86718681717,146.991519564917,..
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,15365627045.0866,17070758732.1991,17279566718.6087,..
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.30545608438166,4.74648432724561,4.75134153416911,..
Mali,MLI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,766.142358238521,778.727885828542,791.646128746768,..
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,830.018367429228,894.802186858006,879.008010446655,..
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,58.0684483263947,60.1447828038175,57.952113764353,..
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,13146963159.1185,14750790658.4025,14989415684.1203,..
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.01506313434925,5.17859848221423,4.9198221173362,..
Malta,MLT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,28201.5227071065,28644.0595554038,28975.7128709527,..
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,28091.8616473935,30437.2215058962,29820.6032474099,..
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,284.72114130149,269.951905751648,273.715493627058,..
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,212881000,221278000,..,..
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.05664458426934,3.6247527596621,..,..
Marshall Islands,MHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2977.79656642921,3066.98104378652,..,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3666.69537359193,3788.16359372058,..,..
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,122.918578924376,125.72768192048,..,..
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,6758390728.71734,7049169770.86399,7600656943.97506,..
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.49717500591493,2.11526763746781,5.93144208859553,..
Mauritania,MRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1715.61075228775,1703.86101491802,1756.1185151256,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1578.11417355949,1600.87646860561,1679.44487300408,..
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,91.9904485679432,96.5551210323869,93.0357951620475,..
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,13259351418.4459,14181951058.5129,14048430518.5561,..
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8141521149642,3.75967723144153,3.01476291122817,..
Mauritius,MUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10199.4793607429,10577.1757298579,10892.5401750016,..
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10484.9083620411,11208.3438184474,11099.2402835688,..
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,97.3654913265719,94.9841664311718,92.1745289928504,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1158913035796.37,1222348807283.2,1268870527160.03,..
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.11312913549695,2.19499204896051,-0.0545279280443225,..
Mexico,MEX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10277.8835173506,10385.8326568791,10267.500171933,..
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,9287.84973619382,9686.51378326598,9946.03382879198,..
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,77.1157445044434,80.5632997329994,77.9152934428754,..
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,366666800,401932300,..,..
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.68218594445551,0.211653600126766,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2751.7123957501,2728.62446818169,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3289.70114571277,3568.291015625,..,..
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,101.024254172998,100.851461800905,..,..
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,9669759987.02633,11456717193.2501,11968713370.4969,..
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69079339018722,4.30147772232226,3.58048425375992,..
Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3321.62208017648,3527.37419357356,3720.2272129762,..
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,3509.69345025814,4233.74343674119,4503.51698538847,..
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,85.6371918766728,85.8662253827237,87.3873957306116,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,6431314957.07185,7188238072.74445,..,..
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.40000080981497,6.10000047479944,..,..
Monaco,MCO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,186185.105236886,196061.416844238,..,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,167517.059727856,185829.017960407,..,..
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,11425755279.5395,13108769495.7425,13996719329.4097,..
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.33703793321978,7.2466296361045,5.15907060316485,..
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3997.48587363775,4210.85821365292,4352.64159092309,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,3669.4175404033,4134.98719823511,4339.84327925027,..
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,117.223292274631,122.49928517891,126.218065621353,..
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,4844606145.7683,5504255213.57871,5542577964.98146,..
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.71648965710496,5.07791065599665,4.06293885004432,..
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7852.46012035895,8253.13710008673,8589.6994428029,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,7784.08791153906,8846.05652531746,8908.93479246767,..
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,105.554964991437,109.609318204725,108.511987997029,..
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,109682728023.112,118096227400.092,119700325461.938,..
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.24894920814332,3.14850265040512,2.48190512448301,..
Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3305.41921976678,3361.22378892073,3396.05936346253,..
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3036.32525487301,3222.20063433213,3204.09500313298,..
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,83.9991721893241,87.9757826828681,87.1416037596532,..
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,13219084261.3664,14845870050.7092,15291448211.603,..
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.74131759312564,3.44381383971462,2.28359720301215,..
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,589.71907445639,592.511396032081,588.677129562073,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,461.415094120589,503.318727177274,503.570772675202,..
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,99.7188116866019,127.204156877743,116.547151205313,..
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,68945867477.6054,76168043981.5932,76085852617.1371,..
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.404977325147,6.7504601462238,2.88796073310718,..
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1482.6626633658,1573.14770255708,1608.48619521276,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1291.54241301307,1418.17762347196,1407.81314341043,..
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,62.4489070251423,60.6889892165365,..,..
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,12741746523.8632,13454211343.5949,12366528259.1844,..
